UniqueFireIdentifier,id,sum_rain,sum_snow
2021-NMGNF-000433,9442,72.51,3.46
2021-UTSCS-210194,9445,132.56,9.040000000000001
2021-COMFX-000168,9446,127.84,3.88
2021-AZPMA-001446,9453,47.77,0.0
2021-AZCRA-000825,9454,14.87,0.15
2021-AZASF-000613,9457,88.65,2.11
2021-AZASF-000616,9475,86.12,3.56
2021-AZFTA-000618,9478,94.13,2.66
2021-COLPX-000421,9504,205.66000000000003,10.549999999999999
2021-NVTMFX-030300,9505,186.37000000000003,4.539999999999999
2021-NMGNF-000438,9508,58.35000000000001,1.98
2021-AZCRD-000830,9510,22.029999999999998,0.0
2021-COUMA-000423,9512,136.16000000000003,3.8
2021-UTHIAQ-000290,9513,72.37,1.5
2021-AZPNF-000832,9520,145.15999999999997,0.89
2021-AZCOF-000642,9524,129.81,0.5900000000000001
2021-UTCCD-000313,9525,64.31,6.91
2021-AZPHD-000836,9528,62.739999999999995,0.09
2021-AZASF-000638,9529,140.46999999999997,3.67
2021-AZASF-000627,9531,88.65,2.11
2021-AZSCA-001470,9532,88.65,2.11
2021-AZASF-000624,9533,88.65,2.11
2021-AZPNF-000840,9539,129.04,1.23
2021-AZASF-000633,9547,88.65,2.11
2021-AZASF-000631,9548,88.65,2.11
2021-AZASF-000632,9549,88.65,2.11
2021-AZSCA-001457,9551,86.85,0.77
2021-AZCRD-000843,9553,40.449999999999996,0.6599999999999999
2021-AZASF-000648,9557,86.12,3.56
2021-UTUWF-000303,9560,163.11,3.28
2021-CABDU-008199,9561,147.72,3.2600000000000002
2021-CATIA-001624,9562,99.72,2.1999999999999997
2021-NVDSR-500801,9566,29.060000000000002,1.06
2021-CALUR-000583,9569,175.48000000000002,0.0
2021-UTCCD-000315,9574,79.33000000000001,2.11
2021-COUMA-000460,9577,169.23,4.359999999999999
2021-UTSES-000156,9579,97.53,3.61
2021-UTCCD-000317,9580,49.19,2.05
2021-AZPNF-000854,9582,145.15999999999997,0.89
2021-COUMA-000462,9584,136.16000000000003,3.8
2021-NVELD-040050,9585,70.15,2.8000000000000003
2021-UTCCD-000319,9598,79.33000000000001,2.11
2021-AZTNF-001488,9607,64.63999999999999,0.3
2021-UTCCD-000322,9613,54.26,2.63
2021-COGFX-210168,9615,205.51999999999998,3.33
2021-COWRD-000178,9622,102.51000000000002,3.45
2021-AZPNF-000863,9624,161.29,2.7900000000000005
2021-AZPNF-000860,9625,161.29,2.7900000000000005
2021-AZPNF-000846,9626,145.15999999999997,0.89
2021-AZPNF-000850,9627,102.85000000000001,1.17
2021-AZPNF-000845,9628,145.15999999999997,0.89
2021-UTSES-000160,9630,127.36,2.1100000000000003
2021-CAMVU-011189,9633,70.97,0.0
2021-AZASF-000662,9651,91.68,1.24
2021-NMCIF-000274,9653,67.64999999999999,2.98
2021-OR981S-210215,9654,181.59,6.91
2021-COLPX-000508,9661,136.16000000000003,3.8
2021-AZFTA-000668,9664,94.13,2.66
2021-UTRID-210212,9668,126.78000000000002,3.4299999999999997
2021-NMSNF-000208,9669,140.74,3.58
2021-COSUA-000502,9672,136.16000000000003,3.8
2021-AZCRD-000876,9677,40.449999999999996,0.6599999999999999
2021-AZPNF-000877,9690,145.15999999999997,0.89
2021-CACDD-009752,9695,17.22,0.6599999999999999
2021-NMN5S-000304,9698,162.01,1.24
2021-AZA3S-001033,9699,55.07,0.15
2021-AZASF-000673,9700,140.46999999999997,3.67
2021-UTMOD-000169,9701,152.60000000000002,1.9800000000000002
2021-AZA5S-001024,9703,102.85000000000001,1.17
2021-UTUOA-100121,9705,141.67999999999998,3.63
2021-COMFX-000192,9706,66.52,4.14
2021-UTSES-000172,9707,143.78,2.3200000000000003
2021-COUMA-000487,9708,102.48,2.54
2021-AZASF-000682,9709,91.68,1.24
2021-WYMRF-000195,9714,226.29999999999998,5.0600000000000005
2021-COWRF-210187,9715,237.41999999999996,13.760000000000002
2021-COSUA-000524,9717,136.16000000000003,3.8
2021-AZASD-000332,9719,53.36,0.51
2021-NMN3S-000455,9723,62.15,2.77
2021-UTSES-000175,9724,152.60000000000002,1.9800000000000002
2021-NMGNF-000457,9725,51.47,0.41
2021-AZA5S-001041,9732,102.85000000000001,1.17
2021-AZTNF-001529,9733,140.46999999999997,3.67
2021-ORMED-000144,9735,520.26,0.9
2021-OR981S-210219,9742,313.53,7.209999999999999
2021-AZCOF-000692,9743,140.46999999999997,3.67
2021-COPAX-000756,9745,200.16,5.46
2021-AZTCA-000581,9746,55.21,1.33
2021-NVCCD-030323,9747,86.0,1.1800000000000002
2021-NVLAP-500840,9748,55.21,1.33
2021-COGRD-210189,9750,129.42,2.75
2021-AZPHD-000900,9752,83.42999999999999,0.32
2021-CAMDF-000575,9758,183.94,5.1000000000000005
2021-CAMDF-000580,9768,140.78,5.12
2021-NVECFX-010104,9774,179.88,2.68
2021-CAMDF-000588,9792,179.24,7.13
2021-NVCCD-030328,9794,84.69999999999999,1.6099999999999999
2021-NMN6S-000280,9796,65.53,1.24
2021-COGMF-000127,9801,156.57999999999998,5.9399999999999995
2021-CAMDF-000597,9809,140.78,5.12
2021-UTBRS-000349,9818,103.61,2.78
2021-OR982S-210253,9819,181.59,6.91
2021-NMN6S-000284,9826,65.53,1.24
2021-AZBWR-000917,9827,27.16,0.19
2021-NMGNF-000471,9846,58.35000000000001,1.98
2021-AZASD-000350,9855,53.36,0.51
2021-AZCRD-000919,9863,57.28,0.66
2021-CASHF-000949,9866,327.5900000000001,6.69
2021-CASTF-001280,9880,325.35999999999996,11.57
2021-CACDD-009987,9886,49.77,0.02
2021-COUPD-000138,9894,159.85,3.68
2021-CAENF-018046,9914,325.35999999999996,11.57
2021-OR981S-210278,9918,181.59,6.91
2021-NMN1S-000272,9921,99.16,2.72
2021-OR981S-210279,9930,181.59,6.91
2021-AZCRD-000949,9937,15.649999999999999,0.21
2021-UTSWS-000361,9939,78.56,4.34
2021-UTMOD-000202,9944,149.4,2.01
2021-CALNF-003531,9954,386.03,9.049999999999999
2021-AZGID-000532,9959,66.8,0.5800000000000001
2021-COUPD-000146,9960,159.85,3.68
2021-AZTNF-001661,9974,64.63999999999999,0.3
2021-NVELD-040066,9983,46.86,0.62
2021-AZASF-000727,9990,66.8,0.5800000000000001
2021-AZFTA-000726,9991,86.12,3.56
2021-CAKNF-005169,9998,333.12999999999994,8.66
2021-AZCRD-000980,10004,72.02,0.5599999999999999
2021-AZSCA-001674,10007,61.31999999999999,0.56
2021-AZSCA-001676,10009,86.85,0.77
2021-CAPNF-000997,10023,386.03,9.049999999999999
2021-NVHTF-030356,10039,325.35999999999996,11.57
2021-AZPMA-001660,10047,41.19,0.0
2021-UTCCD-000375,10051,79.33000000000001,2.11
2021-AZGID-000536,10060,46.75000000000001,0.11
2021-NVNTE-500907,10062,30.810000000000002,0.72
2021-UTCCD-000384,10063,54.26,2.63
2021-NVWNA-020109,10069,138.55999999999997,3.6399999999999992
2021-AZTNF-001709,10073,64.63999999999999,0.3
2021-AZTNF-001713,10077,64.63999999999999,0.3
2021-AZTNF-001699,10080,83.42999999999999,0.32
2021-NVSND-500910,10081,30.810000000000002,0.72
2021-NVNTE-500912,10084,30.810000000000002,0.72
2021-AZTNF-001724,10094,101.58,2.0500000000000003
2021-CASHF-000982,10098,410.33000000000004,7.499999999999999
2021-AZGID-000553,10101,52.19,0.19
2021-AZTNF-001729,10105,101.58,2.0500000000000003
2021-UTBRS-000400,10106,134.42,5.74
2021-CAPNF-001010,10107,273.52,5.579999999999999
2021-NVHTF-030371,10110,186.37000000000003,4.539999999999999
2021-AZPNF-001008,10112,62.739999999999995,0.09
2021-NVCCD-030370,10114,234.55999999999997,7.299999999999999
2021-NVCCD-030374,10117,86.0,1.1800000000000002
2021-AZPNF-001015,10119,129.81,0.5900000000000001
2021-AZSCA-001679,10121,81.2,1.9600000000000002
2021-CANOD-003631,10122,59.329999999999984,2.26
2021-AZTNF-001730,10128,83.42999999999999,0.32
2021-AZTNF-001738,10129,97.1,1.4300000000000002
2021-IDSTF-000152,10134,120.0,2.88
2021-AZA5S-001154,10138,62.739999999999995,0.09
2021-AZTNF-001740,10140,168.76,0.3
2021-AZGID-000557,10142,180.97000000000003,0.19
2021-AZSCA-001703,10146,81.2,1.9600000000000002
2021-AZTNF-001698,10154,83.42999999999999,0.32
2021-AZTNF-001700,10155,83.42999999999999,0.32
2021-NMZUA-000298,10162,151.77,2.2499999999999996
2021-AZA5S-001152,10163,145.15999999999997,0.89
2021-NVHTF-030385,10165,207.21,5.98
2021-NMZUA-000300,10166,151.77,2.2499999999999996
2021-UTSLD-000411,10179,120.0,2.88
2021-IDTFD-000164,10190,147.51999999999998,3.17
2021-NVCCD-030394,10191,207.21,5.98
2021-CAYNP-000057,10192,292.69,7.34
2021-UTFIF-210260,10198,124.32,2.41
2021-COGRD-210213,10201,225.71999999999997,4.08
2021-UTNES-100148,10216,84.34,3.23
2021-AZASF-000754,10217,275.90999999999997,3.67
2021-CAPNF-001046,10218,208.5,4.259999999999999
2021-AZASF-000721,10220,88.65,2.11
2021-NVCCD-030397,10221,91.52999999999999,1.1800000000000002
2021-NVWID-020122,10225,69.35000000000001,2.84
2021-NVCCFX-030396,10226,207.21,5.98
2021-UTCCD-000409,10229,144.46,1.9100000000000001
2021-NVHTF-030408,10241,154.01,3.25
2021-IDTFD-000173,10242,97.53999999999999,1.7700000000000002
2021-IDTFD-000174,10254,721.67,0.0
2021-NMCIF-000304,10266,194.72,1.4400000000000002
2021-CABDF-010482,10294,55.9,0.13
2021-ORVAD-000121,10327,125.14000000000001,3.33
2021-CASHF-001013,10336,345.02000000000004,6.179999999999999
2021-UTSWS-000418,10337,139.03,1.74
2021-NVHTF-030419,10341,284.19,9.59
2021-UTCCD-000419,10364,139.26,3.65
2021-CAMDF-000781,10365,157.3,5.15
2021-ORFWF-210321,10415,159.73000000000002,4.930000000000001
2021-AZASF-000793,10420,209.02000000000004,1.24
2021-NVHTF-020127,10440,110.16,3.0900000000000003
2021-COMFX-000249,10446,260.13000000000005,5.3500000000000005
2021-AZASF-000801,10448,227.47000000000003,2.66
2021-CAINF-001607,10450,212.32,4.010000000000001
2021-UTSCS-210279,10453,129.7,3.15
2021-AZFTA-000802,10454,227.47000000000003,2.66
2021-NMCIF-000313,10455,140.83999999999997,1.65
2021-AZTNF-001802,10457,220.20999999999998,1.4300000000000002
2021-AZTNF-001803,10458,168.76,0.3
2021-UTBRS-000462,10465,157.25999999999996,4.03
2021-NVELD-040087,10481,123.69,2.14
2021-AZA5S-001239,10488,277.30999999999995,0.89
2021-WYMRF-000260,10500,278.78,9.92
2021-AZA4S-001247,10502,64.44,0.0
2021-CAANF-002503,10506,66.39,0.0
2021-COLSD-000257,10508,125.07,3.2199999999999998
2021-WYRSD-210338,10509,88.96000000000001,2.5399999999999996
2021-COSUA-000681,10510,181.56,3.1399999999999997
2021-CAMDF-000839,10516,128.56,2.99
2021-WYRAD-210339,10517,190.90999999999997,5.0200000000000005
2021-NVHTF-030444,10519,207.21,5.98
2021-AZTNF-001883,10521,220.20999999999998,1.4300000000000002
2021-AZASD-000442,10523,134.15,1.97
2021-NMGNF-000542,10524,157.46,1.6400000000000001
2021-UTSWS-000443,10525,148.9,1.4299999999999997
2021-AZTNF-001897,10526,168.76,0.3
2021-NMCIF-000317,10528,194.72,1.4400000000000002
2021-AZASD-000444,10534,128.14000000000001,1.02
2021-AZASD-000446,10542,117.25999999999999,0.66
2021-AZASD-000447,10543,117.25999999999999,0.66
2021-AZCRD-001143,10547,80.41,0.19
2021-CAKNP-000053,10549,204.99999999999997,9.87
2021-AZPHD-001150,10564,185.89,0.32
2021-CAENF-019850,10569,296.12,6.000000000000001
2021-NMFAD-000324,10573,211.06,3.7600000000000002
2021-NMGNF-000564,10576,182.5,2.8000000000000003
2021-AZTCA-000680,10592,110.63,0.6
2021-NMN1S-000331,10593,181.56,3.1399999999999997
2021-AZTNF-001921,10602,185.89,0.32
2021-AZTNF-001913,10603,168.76,0.3
2021-AZCRD-001176,10608,59.04,0.21
2021-AZA3S-001276,10609,200.91,0.23
2021-CASHF-001067,10619,275.43,6.680000000000001
2021-UTSCS-210291,10621,124.32,2.41
2021-NVHTF-030461,10624,161.37,3.88
2021-IDTFD-000203,10625,120.5,2.12
2021-AZA5S-001273,10626,110.44999999999999,0.6599999999999999
2021-AZPNF-001187,10630,252.26,1.23
2021-UTSWS-000462,10631,149.84,3.6799999999999997
2021-CALPF-001818,10634,129.65,0.09
2021-CAINF-001695,10641,183.49,1.2300000000000002
2021-NVELD-040092,10644,123.69,2.14
2021-NMGNF-000576,10649,182.5,2.8000000000000003
2021-NVELD-040093,10653,123.69,2.14
2021-NVELD-040095,10661,123.69,2.14
2021-AZASD-000474,10682,105.58,0.51
2021-OR981S-210331,10684,159.73000000000002,4.930000000000001
2021-NMCIF-000322,10687,157.56,1.4200000000000002
2021-AZTNF-001924,10693,185.89,0.32
2021-UTDIF-000477,10698,149.84,3.6799999999999997
2021-WYRSD-210365,10710,90.64,3.7199999999999998
2021-AZCRD-001206,10716,41.510000000000005,0.04
2021-COLSD-000273,10739,73.75,3.4800000000000004
2021-COSJD-000173,10758,226.72,2.7399999999999998
2021-CAENF-020301,10762,319.26,8.28
2021-CASTF-001632,10765,295.92,10.26
2021-IDSTF-000207,10778,116.03999999999999,2.22
2021-CAINF-001723,10790,204.99999999999997,9.87
2021-UTCCD-000505,10832,78.33,0.79
2021-UTUOA-100179,10842,145.66,1.32
2021-UTNWS-000537,10848,197.80999999999997,2.57
2021-AZPNF-000884,10851,102.85000000000001,1.17
2021-WYBTF-002109,10856,211.29,6.83
2021-AZASF-000870,10862,215.97000000000003,2.11
2021-AZASF-000867,10863,275.90999999999997,3.67
2021-IDCTF-000132,10867,186.97,3.6399999999999997
2021-COUMA-000756,10887,141.75,1.88
2021-COWRD-000294,10888,173.57999999999998,3.5599999999999996
2021-IDTFD-000219,10902,113.13,2.83
2021-NVNTE-501110,10922,60.400000000000006,0.72
2021-COWRD-000297,10924,173.57999999999998,3.5599999999999996
2021-COUMA-000772,10927,141.75,1.88
2021-CAPNF-001226,10932,208.5,4.259999999999999
2021-CANOD-004123,10936,112.95,4.25
2021-NVNTE-501118,10964,61.58,0.04
2021-UTMOD-000284,10973,152.48,1.35
2021-CANOD-004152,10989,35.14,2.3
2021-CAENF-021041,11008,284.19,9.59
2021-UTUOA-100189,11031,105.07,1.32
2021-UTBRS-000568,11032,120.5,2.12
2021-UTCCD-000543,11033,134.15,1.97
2021-ID2PN-000144,11105,185.71,3.67
2021-IDCAX-000230,11114,120.0,2.88
2021-CAKNP-000068,11121,155.29,7.64
2021-AZHVR-001294,11144,41.510000000000005,0.04
2021-COWRD-000315,11151,116.83,2.79
2021-UTCCD-000578,11162,149.84,3.6799999999999997
2021-CAPNF-001273,11181,303.27,7.069999999999999
2021-CAKNF-006078,11197,354.47,5.35
2021-COGRD-210281,11239,163.32,1.6600000000000001
2021-UTUWF-000602,11266,204.01999999999998,4.5600000000000005
2021-WYKRD-210422,11271,148.89,3.99
2021-NVHTF-030519,11302,161.37,3.88
2021-COWRD-000335,11317,220.23000000000002,2.67
2021-COWRD-000340,11325,87.92,2.6399999999999997
2021-NVELD-040165,11335,108.55,2.11
2021-NMZUA-000337,11339,151.77,2.2499999999999996
2021-CAMDF-001035,11355,157.3,5.15
2021-COGWD-210292,11398,228.85,4.4
2021-NVEKD-010202,11407,126.03999999999999,1.91
2021-WYBTF-002112,11427,211.29,6.83
2021-CANOD-004348,11432,112.95,4.25
2021-UTSWS-000650,11442,139.03,1.74
2021-CABEU-004376,11455,202.04,0.0
2021-CAKNP-000077,11484,204.99999999999997,9.87
2021-CAKNP-000079,11489,155.29,7.64
2021-UTBRS-000655,11494,146.99,5.08
2021-NMCAF-000427,11496,245.53999999999996,3.71
2021-COWRD-000358,11509,116.83,2.79
2021-ORRSF-000270,11524,354.47,5.35
2021-CASHF-001175,11527,399.52000000000004,3.7899999999999996
2021-COGMF-000253,11528,199.85,5.32
2021-CORBX-000360,11531,263.44,9.549999999999999
2021-CAPNF-001358,11539,208.5,4.259999999999999
2021-CAPNF-001359,11567,208.5,4.259999999999999
2021-CABDF-011645,11586,84.02,0.06
2021-CASHF-001181,11605,281.2,5.37
2021-COLPX-000977,11616,276.26,8.139999999999999
2021-NMJIA-000439,11631,239.59,4.85
2021-AZASD-000668,11632,105.58,0.51
2021-CASHF-001187,11636,402.16999999999996,8.81
2021-NVHTF-010213,11640,160.09,3.92
2021-NVEKD-010209,11641,184.57,2.02
2021-NVHTF-010208,11642,209.48000000000005,3.4299999999999997
2021-CORTX-000375,11645,233.64999999999998,7.930000000000001
2021-AZTNF-002104,11646,168.76,0.3
2021-WYCAX-210464,11660,188.14999999999998,3.49
2021-CASHF-001191,11668,572.68,2.1199999999999997
2021-CASRF-000650,11680,703.9,2.9299999999999997
2021-NMSNF-000309,11704,182.63,3.3699999999999997
2021-NMJIA-000443,11705,186.26999999999998,2.07
2021-CAKNF-006454,11709,154.20999999999998,4.28
2021-CASHF-001199,11725,154.20999999999998,4.28
2021-AZASF-000966,11733,276.95,1.67
2021-UTCCD-000700,11758,182.28,2.42
2021-ORMED-000342,11782,217.44000000000003,3.6300000000000003
2021-CASHF-001214,11784,220.28,1.41
2021-COSJF-001025,11815,278.1,6.06
2021-COSJF-001030,11820,214.05,2.08
2021-UTDIF-000706,11823,163.35999999999999,2.37
2021-IDTFD-000275,11825,102.02000000000001,1.04
2021-AZFTA-000978,11826,269.7,1.17
2021-AZFTA-000976,11828,271.13,0.73
2021-AZASF-000972,11829,271.84000000000003,1.33
2021-OR981S-210391,11834,113.07,3.36
2021-WYALX-210492,11837,225.07,4.56
2021-COLSD-000399,11838,107.34,2.4099999999999997
2021-COGMF-000273,11841,229.99,1.2700000000000002
2021-UTDIF-000711,11844,163.35999999999999,2.37
2021-WYRAD-210494,11847,225.07,4.56
2021-IDTFD-000290,11853,105.84000000000002,1.4300000000000002
2021-ORFWF-210401,11855,113.07,3.36
2021-CAMDF-001193,11864,116.10999999999999,2.5700000000000003
2021-CASHF-001233,11865,154.20999999999998,4.28
2021-CASHF-001235,11867,154.20999999999998,4.28
2021-COSJF-001044,11870,213.71999999999997,2.5500000000000003
2021-WYRSD-210505,11876,134.72,2.3
2021-UTDIF-000714,11879,187.31000000000003,1.13
2021-CAPNF-001496,11880,172.25,1.45
2021-NMCAF-000461,11882,230.95,2.39
2021-NMSNF-000346,11884,246.12,1.35
2021-CASCA-012008,11891,45.900000000000006,0.0
2021-UTMOD-000380,11892,137.04999999999998,0.76
2021-ID1BN-000192,11893,269.49,4.3100000000000005
2021-WYKRD-210507,11897,178.82,3.91
2021-CASHF-001239,11899,212.47,4.66
2021-CASTF-002084,11914,144.34,3.8
2021-CASTF-002083,11917,153.59,4.830000000000001
2021-AZA4S-001478,11918,134.09,0.0
2021-NMGNF-000654,11921,227.43,0.75
2021-COLRX-000581,11931,327.91999999999996,6.49
2021-UTSES-000391,11932,149.69,1.2
2021-ORRSF-000385,11942,403.43999999999994,1.4
2021-UTUOA-100230,11950,141.22,2.51
2021-UTBRS-000726,11954,188.64,2.9899999999999998
2021-UTSWS-000723,11956,194.43,3.6999999999999997
2021-UTUWF-000735,11957,251.45999999999998,1.83
2021-CAPNF-001487,11965,124.92,2.1100000000000003
2021-UTVLD-100237,11974,105.47,2.61
2021-NMSNF-000350,11976,272.0,2.2399999999999998
2021-UTFIF-210447,11992,177.89,2.8899999999999997
2021-ORFWF-210419,12000,126.75,3.6200000000000006
2021-ORLAD-210420,12001,102.70000000000002,2.12
2021-IDBOD-000905,12003,115.83999999999999,2.78
2021-UTBRS-000759,12032,188.64,2.9899999999999998
2021-UTNWS-000763,12043,251.45999999999998,1.83
2021-AZGCP-000063,12060,106.38999999999999,0.54
2021-CASQF-002758,12066,76.52999999999999,2.75
2021-UTCCD-000743,12073,171.79000000000002,1.1199999999999999
2021-UTSWS-000742,12076,167.76,1.27
2021-UTVLD-000408,12099,141.22,2.51
2021-AZFTA-001024,12102,269.7,1.17
2021-IDTWX-000325,12106,111.76,1.37
2021-IDSTF-000327,12109,111.76,1.37
2021-AZTNF-002127,12115,259.57000000000005,0.09
2021-ORVAD-000220,12116,101.41999999999999,4.34
2021-OR982S-210428,12127,113.07,3.36
2021-AZCOF-001019,12143,235.74,0.69
2021-UTCCD-000768,12147,120.94,0.47
2021-UTSWS-000766,12156,120.94,0.47
2021-UTCCD-000765,12160,120.94,0.47
2021-CALKR-001684,12164,136.35999999999999,3.57
2021-CABDU-012298,12218,39.800000000000004,0.04
2021-NVELD-040211,12225,106.16000000000001,0.13
2021-NMGNF-000685,12228,250.86,1.21
2021-NVNTE-501337,12245,49.6,0.49
2021-CASHF-001322,12306,186.88,2.6699999999999995
2021-CASHF-001323,12319,186.88,2.6699999999999995
2021-COWRD-000495,12336,191.45999999999998,3.07
2021-COWRD-000501,12352,191.45999999999998,3.07
2021-UTMOD-000455,12354,167.42000000000002,1.01
2021-COSJD-001172,12376,278.1,6.06
2021-CABDF-012814,12387,25.450000000000003,0.09
2021-COWRD-000512,12398,162.57,1.7100000000000002
2021-COGRD-210377,12400,162.57,1.7100000000000002
2021-CACNF-002791,12404,64.85,0.04
2021-COAUX-001182,12410,236.58,2.9600000000000004
2021-AZA3S-001558,12412,201.70999999999998,0.0
2021-CABDF-012858,12416,25.450000000000003,0.09
2021-WYMRF-000514,12418,312.08,5.71
2021-COLSD-000515,12419,141.23000000000002,2.86
2021-UTDIF-000792,12420,194.43,3.6999999999999997
2021-CASRF-000795,12421,325.27,1.06
2021-COWRD-000518,12426,191.45999999999998,3.07
2021-WYRSD-210592,12447,103.09,2.78
2021-AZTNF-002316,12448,271.84000000000003,1.33
2021-AZCRD-001500,12451,40.96,0.0
2021-AZASD-000798,12453,194.43,3.6999999999999997
2021-AZASD-000800,12454,120.94,0.47
2021-AZCRD-001502,12460,64.46,0.02
2021-COLSD-000521,12461,107.34,2.4099999999999997
2021-WYCAX-210596,12464,225.07,4.56
2021-NMCAF-000528,12497,235.27999999999997,1.3800000000000001
2021-NMCAF-000533,12515,235.27999999999997,1.3800000000000001
2021-COWRD-000533,12521,207.61999999999998,1.85
2021-NVCCD-030630,12523,30.709999999999997,0.41000000000000003
2021-ORFWF-210452,12534,84.32,1.5699999999999998
2021-CAKNF-007809,12540,133.01,1.4
2021-CAKNP-000116,12565,61.39,2.0
2021-CAKNP-000118,12571,61.39,2.0
2021-CAKNP-000119,12572,61.39,2.0
2021-UTNWS-000865,12581,202.59,1.04
2021-COSJF-001239,12583,231.01,1.1600000000000001
2021-AZKNF-001087,12594,166.3,0.81
2021-NMN6S-000358,12600,177.01000000000002,0.36
2021-WYMRF-210620,12605,280.6,4.029999999999999
2021-AZASD-000818,12611,164.95000000000002,0.66
2021-NVELD-040233,12650,121.6,0.97
2021-COLRX-000767,12651,315.96,5.22
2021-NMGNF-000655,12655,228.48000000000002,0.8999999999999999
2021-WYWBD-000424,12657,247.58,2.7300000000000004
2021-ORLAD-210460,12658,99.69999999999999,1.1700000000000002
2021-COWRF-210401,12665,258.48,4.169999999999999
2021-CASRF-000869,12669,220.10000000000002,0.45
2021-NMGNF-000717,12680,275.73,0.26
2021-NVHTF-040234,12682,148.73000000000002,1.6400000000000001
2021-CASNF-001628,12692,104.27,3.2
2021-CACDD-013802,12696,43.989999999999995,0.02
2021-COWRF-210407,12697,300.92999999999995,6.4399999999999995
2021-IDUSL-000253,12698,139.76000000000002,1.05
2021-CACDD-013822,12709,21.31,0.3
2021-AZIMR-001563,12749,34.489999999999995,0.0
2021-CAENF-028647,12760,120.78999999999999,1.76
2021-UTNES-100307,12785,128.70999999999998,1.9500000000000002
2021-COWRF-210417,12786,300.92999999999995,6.4399999999999995
2021-ORLAD-210472,12835,137.88,0.65
2021-UTUWF-000918,12846,293.09000000000003,3.06
2021-CAPNF-002868,12851,298.04999999999995,0.99
2021-AZIMR-001586,12860,35.94,0.0
2021-CALPF-002759,12884,39.78,0.0
2021-CAINF-002723,12896,67.75,0.10999999999999999
2021-CAMDF-002888,12910,165.43,0.44999999999999996
2021-CATNF-002097,12911,314.74,1.31
2021-NVSND-501661,12917,88.91000000000001,0.0
2021-NMN2S-000571,12965,298.42999999999995,0.5800000000000001
2021-AZCRA-001619,12966,32.86,0.0
2021-NMN6S-000414,13011,192.13999999999996,0.05
2021-NVCLRX-501770,13028,52.559999999999995,0.0
2021-NMN3S-000757,13031,196.22000000000003,0.0
2021-AZCNF-000923,13039,318.55,0.0
2021-COLRX-000946,13044,271.71000000000004,3.0300000000000002
2021-NVEFKX-030736,13049,163.54000000000002,1.08
2021-AZA1S-001778,13050,265.53,0.0
2021-AZCOF-001201,13059,330.82,0.02
2021-NMSPA-000390,13061,162.65,0.0
2021-CACDD-017681,13087,24.890000000000004,0.0
2021-AZPNF-001675,13093,298.1,0.0
2021-AZCRA-001680,13110,31.929999999999996,0.0
2021-WYALX-210689,13119,222.38,2.04
2021-COGRX-000596,13121,317.62,2.76
2021-COCCX-000977,13122,258.43,1.8800000000000001
2021-NMZUA-000401,13143,257.80999999999995,0.48
2021-NMN5S-000432,13162,340.03,0.17
2021-NMLNF-000435,13165,358.16,0.12
